msg_size,run_index,direction,path,cluster,t_ms,bytes,packets
100000,1,received,uc,rennes,-1850.0,258,6
100000,1,received,uc,rennes,-1840.0,43,1
100000,1,received,uc,rennes,-1710.0,5692,8
100000,1,received,uc,rennes,-1700.0,5692,8
100000,1,received,uc,rennes,-1690.0,7156,10
100000,1,received,uc,rennes,-1680.0,6424,9
100000,1,received,uc,rennes,-1670.0,7985,12
100000,1,received,uc,rennes,-1660.0,7350,12
100000,1,received,uc,rennes,-1650.0,13182,22
100000,1,received,uc,rennes,-1640.0,10282,18
100000,1,received,uc,rennes,-1630.0,8943,17
100000,1,received,uc,rennes,-1620.0,11014,19
100000,1,received,uc,rennes,-1610.0,16093,27
100000,1,received,uc,rennes,-1600.0,11111,20
100000,1,received,uc,rennes,-1590.0,14753,27
100000,1,received,uc,rennes,-1580.0,11154,21
100000,1,received,uc,rennes,-1570.0,9729,18
100000,1,received,uc,rennes,-1560.0,8362,17
100000,1,received,uc,rennes,-1550.0,2121,11
100000,1,received,uc,rennes,-1540.0,23049,38
100000,1,received,uc,rennes,-1530.0,1915,8
100000,1,received,uc,rennes,-1520.0,14082,25
100000,1,received,uc,rennes,-1510.0,9356,15
100000,1,received,uc,rennes,-1500.0,8696,21
100000,1,received,uc,rennes,-1490.0,5139,8
100000,1,received,uc,rennes,-1480.0,1916,10
100000,1,received,uc,rennes,-1470.0,1206,7
100000,1,received,uc,rennes,-1460.0,280,4
100000,1,received,uc,rennes,-1450.0,269,5
100000,1,received,uc,rennes,-1440.0,86,2
100000,1,received,uc,rennes,-1430.0,43,1
100000,1,received,uc,rennes,20.0,98098,77
100000,1,received,uc,rennes,30.0,436982,343
100000,1,received,uc,rennes,40.0,224224,176
100000,1,received,uc,rennes,120.0,43,1
100000,1,received,uc,rennes,130.0,43,1
100000,1,received,uc,rennes,160.0,387,9
100000,1,received,uc,rennes,180.0,301,7
100000,1,received,uc,rennes,190.0,1205,28
100000,1,received,uc,rennes,210.0,344,8
100000,1,received,uc,rennes,220.0,602,14
100000,1,received,uc,rennes,240.0,172,4
100000,1,received,uc,rennes,250.0,43,1
100000,1,received,uc,toulouse,-1850.0,2846,4
100000,1,received,uc,toulouse,-1840.0,8538,12
100000,1,received,uc,toulouse,-1830.0,5692,8
100000,1,received,uc,toulouse,-1820.0,10002,14
100000,1,received,uc,toulouse,-1810.0,12848,18
100000,1,received,uc,toulouse,-1800.0,4310,6
100000,1,received,uc,toulouse,-1790.0,2390,5
100000,1,received,uc,toulouse,-1780.0,3122,6
100000,1,received,uc,toulouse,-1770.0,1023,4
100000,1,received,uc,toulouse,-1760.0,8818,16
100000,1,received,uc,toulouse,-1750.0,20127,31
100000,1,received,uc,toulouse,-1740.0,3061,7
100000,1,received,uc,toulouse,-1730.0,7931,12
100000,1,received,uc,toulouse,-1720.0,20822,31
100000,1,received,uc,toulouse,-1700.0,2584,7
100000,1,received,uc,toulouse,-1690.0,9740,17
100000,1,received,uc,toulouse,-1680.0,8561,13
100000,1,received,uc,toulouse,-1670.0,6187,15
100000,1,received,uc,toulouse,-1660.0,7576,16
100000,1,received,uc,toulouse,-1650.0,10820,17
100000,1,received,uc,toulouse,-1640.0,8061,15
100000,1,received,uc,toulouse,-1630.0,5377,11
100000,1,received,uc,toulouse,-1620.0,2818,7
100000,1,received,uc,toulouse,-1610.0,2487,6
100000,1,received,uc,toulouse,-1600.0,665,5
100000,1,received,uc,toulouse,-1590.0,335,5
100000,1,received,uc,toulouse,-1580.0,378,6
100000,1,received,uc,toulouse,-1570.0,131,3
100000,1,received,uc,toulouse,-1560.0,183,3
100000,1,received,uc,toulouse,-1550.0,237,3
100000,1,received,uc,toulouse,-1540.0,11427,17
100000,1,received,uc,toulouse,-1530.0,5778,10
100000,1,received,uc,toulouse,-1520.0,43,1
100000,1,received,uc,toulouse,-1510.0,20834,31
100000,1,received,uc,toulouse,-1500.0,9313,14
100000,1,received,uc,toulouse,-1490.0,775,2
100000,1,received,uc,toulouse,-1480.0,5060,14
100000,1,received,uc,toulouse,-1470.0,1561,3
100000,1,received,uc,toulouse,-1460.0,1105,7
100000,1,received,uc,toulouse,-1450.0,603,9
100000,1,received,uc,toulouse,-1440.0,140,2
100000,1,received,uc,toulouse,-1430.0,503,5
100000,1,received,uc,toulouse,-1420.0,86,2
100000,1,received,uc,toulouse,-1410.0,43,1
100000,1,received,uc,toulouse,-1390.0,43,1
100000,1,received,uc,toulouse,-1370.0,55,1
100000,1,received,uc,toulouse,-1360.0,55,1
100000,1,received,uc,toulouse,-1350.0,86,2
100000,1,received,uc,toulouse,-1340.0,280,4
100000,1,received,uc,toulouse,-1310.0,86,2
100000,1,received,uc,toulouse,-1200.0,118,2
100000,1,received,uc,toulouse,-1190.0,97,1
100000,1,received,uc,toulouse,-1170.0,97,1
100000,1,received,uc,toulouse,-1160.0,43,1
100000,1,received,uc,toulouse,-1150.0,43,1
100000,1,received,uc,toulouse,-1140.0,43,1
100000,1,received,uc,toulouse,-780.0,5692,8
100000,1,received,uc,toulouse,-770.0,5692,8
100000,1,received,uc,toulouse,-750.0,14780,20
100000,1,received,uc,toulouse,-740.0,8070,12
100000,1,received,uc,toulouse,-730.0,2846,4
100000,1,received,uc,toulouse,-720.0,4048,9
100000,1,received,uc,toulouse,-710.0,1464,2
100000,1,received,uc,toulouse,-700.0,829,2
100000,1,received,uc,toulouse,-690.0,420,6
100000,1,received,uc,toulouse,-680.0,291,3
100000,1,received,uc,toulouse,-670.0,86,2
100000,1,received,uc,toulouse,-660.0,86,2
100000,1,received,uc,toulouse,-650.0,86,2
100000,1,received,uc,toulouse,-610.0,55,1
100000,1,received,uc,toulouse,-600.0,43,1
100000,1,received,uc,toulouse,-590.0,43,1
100000,1,received,uc,toulouse,-580.0,97,1
100000,1,received,uc,toulouse,-560.0,43,1
100000,1,received,uc,toulouse,-550.0,43,1
100000,1,received,uc,toulouse,20.0,20384,16
100000,1,received,uc,toulouse,30.0,131754,103
100000,1,received,uc,toulouse,40.0,40768,32
100000,1,received,uc,toulouse,50.0,172,4
100000,1,received,uc,toulouse,60.0,1310,14
100000,1,received,uc,toulouse,70.0,43,1
100000,1,received,uc,toulouse,170.0,258,6
100000,1,received,uc,toulouse,190.0,301,7
100000,1,received,uc,toulouse,200.0,559,13
100000,1,received,uc,toulouse,220.0,43,1
100000,1,received,uc,toulouse,230.0,301,7
100000,1,received,uc,toulouse,250.0,86,2
100000,1,received,uc,toulouse,260.0,129,3
100000,1,sent,fc,source,0.0,14808,12
100000,1,sent,fc,source,20.0,10353,9
100000,1,sent,fc,source,40.0,1284,1
100000,1,sent,fc,source,50.0,9069,8
100000,1,sent,fc,source,70.0,1284,1
100000,1,sent,fc,source,80.0,10419,9
100000,1,sent,fc,source,100.0,1284,1
100000,1,sent,fc,source,110.0,10419,9
100000,1,sent,fc,source,130.0,1284,1
100000,1,sent,fc,source,140.0,11769,10
100000,1,sent,fc,source,160.0,1284,1
100000,1,sent,fc,source,170.0,11769,10
100000,1,sent,fc,source,190.0,1284,1
100000,1,sent,fc,source,200.0,3852,3
100000,1,sent,uc,source,-2040.0,5190,12
100000,1,sent,uc,source,-2030.0,7483,16
100000,1,sent,uc,source,-2020.0,11815,27
100000,1,sent,uc,source,-2010.0,14557,36
100000,1,sent,uc,source,-2000.0,18889,47
100000,1,sent,uc,source,-1990.0,5383,19
100000,1,sent,uc,source,-1980.0,4881,20
100000,1,sent,uc,source,-1970.0,23128,55
100000,1,sent,uc,source,-1960.0,22080,50
100000,1,sent,uc,source,-1950.0,24250,57
100000,1,sent,uc,source,-1940.0,4931,22
100000,1,sent,uc,source,-1930.0,3703,17
100000,1,sent,uc,source,-1920.0,4526,13
100000,1,sent,uc,source,-1910.0,23007,59
100000,1,sent,uc,source,-1900.0,958,5
100000,1,sent,uc,source,-1890.0,15833,31
100000,1,sent,uc,source,-1880.0,17217,41
100000,1,sent,uc,source,-1870.0,6626,21
100000,1,sent,uc,source,-1860.0,8706,17
100000,1,sent,uc,source,-1850.0,9611,28
100000,1,sent,uc,source,-1840.0,8675,32
100000,1,sent,uc,source,-1830.0,10642,28
100000,1,sent,uc,source,-1820.0,16911,41
100000,1,sent,uc,source,-1810.0,22327,57
100000,1,sent,uc,source,-1800.0,10196,26
100000,1,sent,uc,source,-1790.0,4457,16
100000,1,sent,uc,source,-1780.0,5684,15
100000,1,sent,uc,source,-1770.0,1206,7
100000,1,sent,uc,source,-1760.0,13004,40
100000,1,sent,uc,source,-1750.0,22644,56
100000,1,sent,uc,source,-1740.0,13391,38
100000,1,sent,uc,source,-1730.0,30782,69
100000,1,sent,uc,source,-1720.0,31708,72
100000,1,sent,uc,source,-1710.0,14754,41
100000,1,sent,uc,source,-1700.0,19391,46
100000,1,sent,uc,source,-1690.0,18293,50
100000,1,sent,uc,source,-1680.0,15244,45
100000,1,sent,uc,source,-1670.0,14978,43
100000,1,sent,uc,source,-1660.0,14065,41
100000,1,sent,uc,source,-1650.0,20942,56
100000,1,sent,uc,source,-1640.0,17870,46
100000,1,sent,uc,source,-1630.0,15222,40
100000,1,sent,uc,source,-1620.0,13226,35
100000,1,sent,uc,source,-1610.0,14722,39
100000,1,sent,uc,source,-1600.0,9440,30
100000,1,sent,uc,source,-1590.0,10775,35
100000,1,sent,uc,source,-1580.0,8604,33
100000,1,sent,uc,source,-1570.0,7671,22
100000,1,sent,uc,source,-1560.0,6442,23
100000,1,sent,uc,source,-1550.0,2401,15
100000,1,sent,uc,source,-1540.0,21000,54
100000,1,sent,uc,source,-1530.0,5588,20
100000,1,sent,uc,source,-1520.0,10777,26
100000,1,sent,uc,source,-1510.0,20264,48
100000,1,sent,uc,source,-1500.0,12429,35
100000,1,sent,uc,source,-1490.0,4798,10
100000,1,sent,uc,source,-1480.0,6976,24
100000,1,sent,uc,source,-1470.0,2767,10
100000,1,sent,uc,source,-1460.0,1385,11
100000,1,sent,uc,source,-1450.0,1055,17
100000,1,sent,uc,source,-1440.0,323,5
100000,1,sent,uc,source,-1430.0,546,6
100000,1,sent,uc,source,-1420.0,129,3
100000,1,sent,uc,source,-1410.0,43,1
100000,1,sent,uc,source,-1390.0,43,1
100000,1,sent,uc,source,-1370.0,55,1
100000,1,sent,uc,source,-1360.0,55,1
100000,1,sent,uc,source,-1350.0,86,2
100000,1,sent,uc,source,-1340.0,280,4
100000,1,sent,uc,source,-1330.0,43,1
100000,1,sent,uc,source,-1310.0,86,2
100000,1,sent,uc,source,-1200.0,118,2
100000,1,sent,uc,source,-1190.0,97,1
100000,1,sent,uc,source,-1170.0,97,1
100000,1,sent,uc,source,-1160.0,43,1
100000,1,sent,uc,source,-1150.0,43,1
100000,1,sent,uc,source,-1140.0,43,1
100000,1,sent,uc,source,-780.0,3460,8
100000,1,sent,uc,source,-770.0,3460,8
100000,1,sent,uc,source,-760.0,1730,4
100000,1,sent,uc,source,-750.0,17766,39
100000,1,sent,uc,source,-740.0,9848,20
100000,1,sent,uc,source,-730.0,2656,7
100000,1,sent,uc,source,-720.0,5598,13
100000,1,sent,uc,source,-710.0,2390,5
100000,1,sent,uc,source,-700.0,1023,4
100000,1,sent,uc,source,-690.0,743,11
100000,1,sent,uc,source,-680.0,334,4
100000,1,sent,uc,source,-670.0,172,4
100000,1,sent,uc,source,-660.0,129,3
100000,1,sent,uc,source,-650.0,86,2
100000,1,sent,uc,source,-610.0,55,1
100000,1,sent,uc,source,-600.0,43,1
100000,1,sent,uc,source,-590.0,43,1
100000,1,sent,uc,source,-580.0,97,1
100000,1,sent,uc,source,-560.0,43,1
100000,1,sent,uc,source,-550.0,43,1
100000,1,sent,uc,source,20.0,271362,213
100000,1,sent,uc,source,30.0,1591758,1249
100000,1,sent,uc,source,40.0,577122,453
100000,1,sent,uc,source,50.0,172,4
100000,1,sent,uc,source,60.0,1267,13
100000,1,sent,uc,source,70.0,86,2
100000,1,sent,uc,source,120.0,129,3
100000,1,sent,uc,source,130.0,301,7
100000,1,sent,uc,source,150.0,430,10
100000,1,sent,uc,source,160.0,1161,27
100000,1,sent,uc,source,170.0,387,9
100000,1,sent,uc,source,180.0,602,14
100000,1,sent,uc,source,190.0,1850,43
100000,1,sent,uc,source,200.0,645,15
100000,1,sent,uc,source,210.0,732,17
100000,1,sent,uc,source,220.0,1118,26
100000,1,sent,uc,source,230.0,430,10
100000,1,sent,uc,source,240.0,561,13
100000,1,sent,uc,source,250.0,344,8
100000,1,sent,uc,source,260.0,129,3
100000,2,received,fc,nancy,0.0,1110600,900
100000,2,received,fc,nancy,10.0,776475,675
100000,2,received,fc,nancy,20.0,96300,75
100000,2,received,fc,nancy,30.0,683325,600
100000,2,received,fc,nancy,40.0,93150,75
100000,2,received,fc,nancy,60.0,784575,675
100000,2,received,fc,nancy,70.0,93150,75
100000,2,received,fc,nancy,90.0,784575,675
100000,2,received,fc,nancy,100.0,93150,75
100000,2,received,fc,nancy,120.0,885825,750
100000,2,received,fc,nancy,130.0,93150,75
100000,2,received,fc,nancy,140.0,466092,363
100000,2,received,fc,nancy,150.0,419733,387
100000,2,received,fc,nancy,160.0,93150,75
100000,2,received,fc,nancy,170.0,987075,825
100000,2,received,fc,nancy,190.0,93150,75
100000,2,received,fc,nancy,200.0,294150,300
100000,2,received,fc,nantes,0.0,1110600,900
100000,2,received,fc,nantes,10.0,776475,675
100000,2,received,fc,nantes,20.0,96300,75
100000,2,received,fc,nantes,30.0,683325,600
100000,2,received,fc,nantes,40.0,93150,75
100000,2,received,fc,nantes,60.0,784575,675
100000,2,received,fc,nantes,70.0,93150,75
100000,2,received,fc,nantes,90.0,784575,675
100000,2,received,fc,nantes,100.0,93150,75
100000,2,received,fc,nantes,120.0,885825,750
100000,2,received,fc,nantes,130.0,93150,75
100000,2,received,fc,nantes,140.0,437844,341
100000,2,received,fc,nantes,150.0,447981,409
100000,2,received,fc,nantes,160.0,93150,75
100000,2,received,fc,nantes,170.0,987075,825
100000,2,received,fc,nantes,190.0,93150,75
100000,2,received,fc,nantes,200.0,294150,300
100000,2,received,fc,rennes,0.0,1110600,900
100000,2,received,fc,rennes,10.0,776475,675
100000,2,received,fc,rennes,20.0,96300,75
100000,2,received,fc,rennes,30.0,683325,600
100000,2,received,fc,rennes,40.0,93150,75
100000,2,received,fc,rennes,60.0,784575,675
100000,2,received,fc,rennes,70.0,93150,75
100000,2,received,fc,rennes,90.0,784575,675
100000,2,received,fc,rennes,100.0,93150,75
100000,2,received,fc,rennes,120.0,885825,750
100000,2,received,fc,rennes,130.0,93150,75
100000,2,received,fc,rennes,140.0,344112,268
100000,2,received,fc,rennes,150.0,541713,482
100000,2,received,fc,rennes,160.0,93150,75
100000,2,received,fc,rennes,170.0,987075,825
100000,2,received,fc,rennes,190.0,93150,75
100000,2,received,fc,rennes,200.0,284952,290
100000,2,received,fc,rennes,210.0,9198,10
100000,2,received,fc,toulouse,0.0,1110600,900
100000,2,received,fc,toulouse,10.0,776475,675
100000,2,received,fc,toulouse,20.0,96300,75
100000,2,received,fc,toulouse,30.0,683325,600
100000,2,received,fc,toulouse,40.0,93150,75
100000,2,received,fc,toulouse,60.0,784575,675
100000,2,received,fc,toulouse,70.0,93150,75
100000,2,received,fc,toulouse,90.0,784575,675
100000,2,received,fc,toulouse,100.0,93150,75
100000,2,received,fc,toulouse,120.0,885825,750
100000,2,received,fc,toulouse,130.0,93150,75
100000,2,received,fc,toulouse,140.0,543360,436
100000,2,received,fc,toulouse,150.0,342465,314
100000,2,received,fc,toulouse,160.0,93150,75
100000,2,received,fc,toulouse,170.0,987075,825
100000,2,received,fc,toulouse,190.0,93150,75
100000,2,received,fc,toulouse,200.0,294150,300
100000,2,received,uc,nancy,-2000.0,5692,8
100000,2,received,uc,nancy,-1990.0,12848,18
100000,2,received,uc,nancy,-1980.0,18181,28
100000,2,received,uc,nancy,-1970.0,21901,36
100000,2,received,uc,nancy,-1960.0,12707,28
100000,2,received,uc,nancy,-1950.0,11337,24
100000,2,received,uc,nancy,-1940.0,2853,12
100000,2,received,uc,nancy,-1930.0,6004,14
100000,2,received,uc,nancy,-1920.0,19315,28
100000,2,received,uc,nancy,-1910.0,29662,45
100000,2,received,uc,nancy,-1900.0,13809,29
100000,2,received,uc,nancy,-1890.0,1723,14
100000,2,received,uc,nancy,-1880.0,6176,18
100000,2,received,uc,nancy,-1870.0,1464,2
100000,2,received,uc,nancy,-1860.0,194,2
100000,2,received,uc,nancy,-1850.0,86,2
100000,2,received,uc,nancy,-1770.0,2846,4
100000,2,received,uc,nancy,-1760.0,6424,9
100000,2,received,uc,nancy,-1750.0,1658,4
100000,2,received,uc,nancy,-1740.0,183,3
100000,2,received,uc,nancy,-1730.0,6467,10
100000,2,received,uc,nancy,-1720.0,9367,14
100000,2,received,uc,nancy,-1710.0,20069,29
100000,2,received,uc,nancy,-1700.0,10590,20
100000,2,received,uc,nancy,-1690.0,7221,20
100000,2,received,uc,nancy,-1680.0,10314,20
100000,2,received,uc,nancy,-1670.0,8222,15
100000,2,received,uc,nancy,-1660.0,11057,20
100000,2,received,uc,nancy,-1650.0,7576,16
100000,2,received,uc,nancy,-1640.0,8168,15
100000,2,received,uc,nancy,-1630.0,1152,7
100000,2,received,uc,nancy,-1620.0,183,3
100000,2,received,uc,nancy,-1610.0,43,1
100000,2,received,uc,nancy,-960.0,2846,4
100000,2,received,uc,nancy,-950.0,732,1
100000,2,received,uc,nancy,-940.0,97,1
100000,2,received,uc,nancy,-930.0,43,1
100000,2,received,uc,nancy,10.0,564382,443
100000,2,received,uc,nancy,100.0,215,5
100000,2,received,uc,nancy,110.0,387,9
100000,2,received,uc,nancy,120.0,1075,25
100000,2,received,uc,nancy,130.0,43,1
100000,2,received,uc,nancy,140.0,301,7
100000,2,received,uc,nancy,150.0,473,11
100000,2,received,uc,nancy,160.0,258,6
100000,2,received,uc,nancy,170.0,172,4
100000,2,received,uc,nancy,180.0,43,1
100000,2,received,uc,nancy,210.0,172,4
100000,2,received,uc,nantes,-1920.0,8538,12
100000,2,received,uc,nantes,-1900.0,7156,10
100000,2,received,uc,nantes,-1890.0,732,1
100000,2,received,uc,nantes,-1880.0,12138,17
100000,2,received,uc,nantes,-1870.0,23769,36
100000,2,received,uc,nantes,-1860.0,829,2
100000,2,received,uc,nantes,-1850.0,28125,42
100000,2,received,uc,nantes,-1840.0,5767,9
100000,2,received,uc,nantes,-1830.0,9601,23
100000,2,received,uc,nantes,-1820.0,6775,12
100000,2,received,uc,nantes,-1810.0,4073,14
100000,2,received,uc,nantes,-1800.0,2261,13
100000,2,received,uc,nantes,-1790.0,6618,11
100000,2,received,uc,nantes,-1780.0,3287,13
100000,2,received,uc,nantes,-1770.0,10282,18
100000,2,received,uc,nantes,-1760.0,6467,10
100000,2,received,uc,nantes,-1750.0,1647,5
100000,2,received,uc,nantes,-1740.0,8082,13
100000,2,received,uc,nantes,-1730.0,8678,14
100000,2,received,uc,nantes,-1720.0,9604,17
100000,2,received,uc,nantes,-1710.0,10917,18
100000,2,received,uc,nantes,-1700.0,20015,29
100000,2,received,uc,nantes,-1690.0,13300,24
100000,2,received,uc,nantes,-1680.0,6991,14
100000,2,received,uc,nantes,-1670.0,5915,12
100000,2,received,uc,nantes,-1660.0,5741,15
100000,2,received,uc,nantes,-1650.0,6403,17
100000,2,received,uc,nantes,-1640.0,4633,11
100000,2,received,uc,nantes,-1630.0,6768,17
100000,2,received,uc,nantes,-1620.0,6734,11
100000,2,received,uc,nantes,-1610.0,4377,9
100000,2,received,uc,nantes,-1600.0,7296,12
100000,2,received,uc,nantes,-1590.0,4590,10
100000,2,received,uc,nantes,-1580.0,6661,12
100000,2,received,uc,nantes,-1570.0,1647,5
100000,2,received,uc,nantes,-1560.0,1701,5
100000,2,received,uc,nantes,-1550.0,280,4
100000,2,received,uc,nantes,-1540.0,183,3
100000,2,received,uc,nantes,-1530.0,140,2
100000,2,received,uc,nantes,-1520.0,86,2
100000,2,received,uc,nantes,-1510.0,43,1
100000,2,received,uc,nantes,100.0,43,1
100000,2,received,uc,nantes,110.0,258,6
100000,2,received,uc,nantes,130.0,43,1
100000,2,received,uc,nantes,140.0,559,13
100000,2,received,uc,nantes,150.0,43,1
100000,2,received,uc,nantes,160.0,86,2
100000,2,received,uc,nantes,170.0,989,23
100000,2,received,uc,nantes,180.0,43,1
100000,2,received,uc,nantes,190.0,172,4
100000,2,received,uc,nantes,200.0,430,10
100000,2,received,uc,nantes,210.0,129,3
100000,2,received,uc,nantes,230.0,258,6
100000,2,received,uc,rennes,-1960.0,2846,4
100000,2,received,uc,rennes,-1950.0,2846,4
100000,2,received,uc,rennes,-1940.0,732,1
100000,2,received,uc,rennes,-1930.0,1932,2
100000,2,received,uc,rennes,-1920.0,10281,16
100000,2,received,uc,rennes,-1910.0,97,1
100000,2,received,uc,rennes,-1900.0,14355,21
100000,2,received,uc,rennes,-1890.0,43,1
100000,2,received,uc,rennes,-1880.0,14700,24
100000,2,received,uc,rennes,-1870.0,2846,4
100000,2,received,uc,rennes,-1860.0,3488,12
100000,2,received,uc,rennes,-1850.0,732,1
100000,2,received,uc,rennes,-1840.0,560,8
100000,2,received,uc,rennes,-1830.0,97,1
100000,2,received,uc,rennes,-1820.0,172,4
100000,2,received,uc,rennes,-1810.0,43,1
100000,2,received,uc,rennes,-1660.0,8538,12
100000,2,received,uc,rennes,-1650.0,5692,8
100000,2,received,uc,rennes,-1640.0,7156,10
100000,2,received,uc,rennes,-1630.0,7888,11
100000,2,received,uc,rennes,-1620.0,6618,11
100000,2,received,uc,rennes,-1610.0,4504,8
100000,2,received,uc,rennes,-1600.0,11014,19
100000,2,received,uc,rennes,-1590.0,6704,13
100000,2,received,uc,rennes,-1580.0,8265,16
