cluster,run_index,msg_size,lost,total_msg_packets,loss_rate
rennes,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
rennes,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
nancy,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
lyon,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
nantes,7,1000000,25,859,0.02910360884749709
rennes,0,10000000,38,8202,0.004633016337478664
nancy,0,10000000,28,8212,0.0034096444227959084
nantes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
rennes,0,10000000,38,8202,0.004633016337478664
