cluster,msg_size,time
nancy,100000,5288.864
nancy,100000,5311.9956
nancy,100000,5312.037
nancy,100000,5312.051
nancy,100000,5312.0723
nancy,100000,5312.0825
nancy,100000,5312.092
nancy,100000,5312.1055
nancy,100000,5312.1157
nancy,100000,5312.126
nancy,100000,5335.022
nancy,100000,5335.063
nancy,100000,5335.077
nancy,100000,5335.09
nancy,100000,5335.1426
nancy,100000,5335.1543
nancy,100000,5335.164
nancy,100000,5335.174
nancy,100000,5335.1846
nancy,100000,5358.182
nancy,100000,5358.2246
nancy,100000,5358.239
nancy,100000,5358.2495
nancy,100000,5358.2603
nancy,100000,5358.27
nancy,100000,5358.2812
nancy,100000,5358.291
nancy,100000,5358.303
nancy,100000,5381.103
nancy,100000,5381.146
nancy,100000,5381.16
nancy,100000,5381.1714
nancy,100000,5381.1816
nancy,100000,5381.192
nancy,100000,5381.2017
nancy,100000,5381.212
nancy,100000,5381.2227
nancy,100000,5404.1196
nancy,100000,5404.1616
nancy,100000,5404.2153
nancy,100000,5404.2197
nancy,100000,5404.223
nancy,100000,5404.226
rennes,100000,4996.02
rennes,100000,4996.0776
rennes,100000,4996.1016
rennes,100000,4996.122
rennes,100000,4996.1406
rennes,100000,4996.165
rennes,100000,4996.174
rennes,100000,4996.182
rennes,100000,4996.191
rennes,100000,5018.921
rennes,100000,5018.9526
rennes,100000,5018.965
rennes,100000,5018.9746
rennes,100000,5018.9893
rennes,100000,5018.999
rennes,100000,5019.0405
rennes,100000,5019.053
rennes,100000,5019.0806
rennes,100000,5042.0635
rennes,100000,5042.087
rennes,100000,5042.106
rennes,100000,5042.1157
rennes,100000,5042.1245
rennes,100000,5042.1387
rennes,100000,5042.1475
rennes,100000,5042.1567
rennes,100000,5042.1914
rennes,100000,5065.3657
rennes,100000,5065.388
rennes,100000,5065.399
rennes,100000,5065.4146
rennes,100000,5065.4233
rennes,100000,5065.432
rennes,100000,5065.446
rennes,100000,5065.455
rennes,100000,5065.463
rennes,100000,5088.41
rennes,100000,5088.4536
rennes,100000,5088.4766
rennes,100000,5088.496
rennes,100000,5088.5576
rennes,100000,5088.57
rennes,100000,5088.578
rennes,100000,5088.587
rennes,100000,5088.595
rennes,100000,5111.518
rennes,100000,5111.5405
rennes,100000,5111.551
rennes,100000,5111.56
rennes,100000,5111.569
rennes,100000,5111.5776
rennes,100000,5111.5854
rennes,100000,5111.5947
rennes,100000,5111.6157
rennes,100000,5134.4307
rennes,100000,5134.453
rennes,100000,5134.4644
rennes,100000,5134.473
rennes,100000,5134.4824
rennes,100000,5134.491
rennes,100000,5134.4995
rennes,100000,5134.5083
rennes,100000,5134.5166
rennes,100000,5157.3735
rennes,100000,5157.396
rennes,100000,5157.435
rennes,100000,5157.46
rennes,100000,5157.468
rennes,100000,5157.4766
rennes,100000,5149.5522
rennes,100000,5149.5796
rennes,100000,5149.5864
rennes,100000,5149.591
rennes,100000,5149.5957
rennes,100000,5149.6006
rennes,100000,5149.6055
rennes,100000,5149.61
rennes,100000,5149.615
rennes,100000,5172.5376
rennes,100000,5172.5654
rennes,100000,5172.572
rennes,100000,5172.577
rennes,100000,5172.585
rennes,100000,5172.59
rennes,100000,5172.6196
rennes,100000,5172.627
rennes,100000,5172.6357
rennes,100000,5195.6797
rennes,100000,5195.715
rennes,100000,5195.739
rennes,100000,5195.7495
rennes,100000,5195.7593
rennes,100000,5195.7734
rennes,100000,5195.7837
rennes,100000,5195.7925
rennes,100000,5195.819
rennes,100000,5218.87
rennes,100000,5218.891
rennes,100000,5218.8975
rennes,100000,5218.9097
rennes,100000,5218.9146
rennes,100000,5218.9194
rennes,100000,5218.927
rennes,100000,5218.9316
rennes,100000,5218.936
rennes,100000,5241.91
rennes,100000,5241.931
rennes,100000,5241.937
rennes,100000,5241.942
rennes,100000,5241.971
rennes,100000,5241.978
rennes,100000,5241.983
rennes,100000,5241.9873
rennes,100000,5241.9927
rennes,100000,5265.053
rennes,100000,5265.0923
rennes,100000,5265.0996
rennes,100000,5265.105
rennes,100000,5265.109
rennes,100000,5265.114
rennes,100000,5265.1187
rennes,100000,5265.1235
rennes,100000,5265.1274
rennes,100000,5287.9644
rennes,100000,5288.0
rennes,100000,5288.0127
rennes,100000,5288.0234
rennes,100000,5288.0337
rennes,100000,5288.043
rennes,100000,5288.0527
rennes,100000,5288.0625
rennes,100000,5288.0728
rennes,100000,5310.943
rennes,100000,5310.964
rennes,100000,5310.994
rennes,100000,5311.002
rennes,100000,5311.006
rennes,100000,5311.0107
rennes,100000,5124.6714
rennes,100000,5124.6904
rennes,100000,5124.6963
rennes,100000,5124.7085
rennes,100000,5124.714
rennes,100000,5124.719
rennes,100000,5124.728
rennes,100000,5124.733
rennes,100000,5124.738
rennes,100000,5154.281
rennes,100000,5154.3066
rennes,100000,5154.313
rennes,100000,5154.3184
rennes,100000,5154.323
rennes,100000,5154.328
rennes,100000,5154.333
rennes,100000,5154.338
rennes,100000,5154.3433
rennes,100000,5177.272
rennes,100000,5177.2983
rennes,100000,5177.305
rennes,100000,5177.31
rennes,100000,5177.3184
rennes,100000,5177.324
rennes,100000,5177.355
rennes,100000,5177.362
rennes,100000,5177.3716
rennes,100000,5200.4336
rennes,100000,5200.4688
rennes,100000,5200.4927
rennes,100000,5200.504
rennes,100000,5200.5137
rennes,100000,5200.53
rennes,100000,5200.5405
rennes,100000,5200.551
rennes,100000,5200.5776
rennes,100000,5223.5986
rennes,100000,5223.618
rennes,100000,5223.6245
rennes,100000,5223.637
rennes,100000,5223.6426
rennes,100000,5223.647
rennes,100000,5223.6562
rennes,100000,5223.661
rennes,100000,5223.666
rennes,100000,5246.645
rennes,100000,5246.6646
rennes,100000,5246.6714
rennes,100000,5246.676
rennes,100000,5246.7153
rennes,100000,5246.723
rennes,100000,5246.728
rennes,100000,5246.7334
rennes,100000,5246.738
rennes,100000,5269.809
rennes,100000,5269.83
rennes,100000,5269.837
rennes,100000,5269.842
rennes,100000,5269.8467
rennes,100000,5269.851
rennes,100000,5269.857
rennes,100000,5269.862
rennes,100000,5269.8667
rennes,100000,5292.7163
rennes,100000,5292.754
rennes,100000,5292.7666
rennes,100000,5292.7764
rennes,100000,5292.7866
rennes,100000,5292.7964
rennes,100000,5292.807
rennes,100000,5292.817
rennes,100000,5292.827
rennes,100000,5315.6763
rennes,100000,5315.696
rennes,100000,5315.7275
rennes,100000,5315.7344
rennes,100000,5315.751
rennes,100000,5315.7563
rennes,100000,5158.934
rennes,100000,5158.9604
rennes,100000,5158.967
rennes,100000,5158.9717
rennes,100000,5158.9766
rennes,100000,5158.9814
rennes,100000,5158.9863
rennes,100000,5158.991
rennes,100000,5158.996
rennes,100000,5181.9185
rennes,100000,5181.9453
rennes,100000,5181.952
rennes,100000,5181.956
rennes,100000,5181.9644
rennes,100000,5181.969
rennes,100000,5181.9985
rennes,100000,5182.006
rennes,100000,5182.014
rennes,100000,5205.0786
rennes,100000,5205.1133
rennes,100000,5205.137
rennes,100000,5205.148
rennes,100000,5205.157
rennes,100000,5205.172
rennes,100000,5205.1826
rennes,100000,5205.192
rennes,100000,5205.2197
rennes,100000,5228.252
rennes,100000,5228.2715
rennes,100000,5228.278
rennes,100000,5228.29
rennes,100000,5228.2954
rennes,100000,5228.3
rennes,100000,5228.3076
rennes,100000,5228.3125
rennes,100000,5228.3174
rennes,100000,5251.2925
rennes,100000,5251.3125
rennes,100000,5251.319
rennes,100000,5251.324
rennes,100000,5251.3535
rennes,100000,5251.3604
rennes,100000,5251.365
rennes,100000,5251.373
rennes,100000,5251.377
rennes,100000,5274.459
rennes,100000,5274.4795
rennes,100000,5274.486
rennes,100000,5274.491
rennes,100000,5274.4956
rennes,100000,5274.501
rennes,100000,5274.506
rennes,100000,5274.5103
rennes,100000,5274.515
rennes,100000,5297.36
rennes,100000,5297.395
rennes,100000,5297.408
rennes,100000,5297.4175
rennes,100000,5297.428
rennes,100000,5297.437
rennes,100000,5297.448
rennes,100000,5297.458
rennes,100000,5297.468
rennes,100000,5320.3237
rennes,100000,5320.3438
rennes,100000,5320.3774
rennes,100000,5320.3843
rennes,100000,5320.3887
rennes,100000,5320.4062
rennes,100000,5163.5522
rennes,100000,5163.5796
rennes,100000,5163.5854
rennes,100000,5163.5903
rennes,100000,5163.595
rennes,100000,5163.6
rennes,100000,5163.605
rennes,100000,5163.61
rennes,100000,5163.6147
rennes,100000,5186.534
rennes,100000,5186.561
rennes,100000,5186.568
rennes,100000,5186.5728
rennes,100000,5186.58
rennes,100000,5186.5854
rennes,100000,5186.617
rennes,100000,5186.625
rennes,100000,5186.634
rennes,100000,5209.697
rennes,100000,5209.732
rennes,100000,5209.755
rennes,100000,5209.7656
rennes,100000,5209.7754
rennes,100000,5209.79
rennes,100000,5209.8013
rennes,100000,5209.8105
rennes,100000,5209.8374
rennes,100000,5232.8696
rennes,100000,5232.891
rennes,100000,5232.897
rennes,100000,5232.9087
rennes,100000,5232.9136
rennes,100000,5232.9185
rennes,100000,5232.9263
rennes,100000,5232.931
rennes,100000,5232.936
rennes,100000,5255.91
rennes,100000,5255.929
rennes,100000,5255.935
rennes,100000,5255.94
rennes,100000,5255.969
rennes,100000,5255.9766
rennes,100000,5255.983
rennes,100000,5255.988
rennes,100000,5255.992
rennes,100000,5279.0767
rennes,100000,5279.097
rennes,100000,5279.1035
rennes,100000,5279.1084
rennes,100000,5279.113
rennes,100000,5279.1177
rennes,100000,5279.123
rennes,100000,5279.127
rennes,100000,5279.132
rennes,100000,5301.978
rennes,100000,5302.0127
rennes,100000,5302.0254
rennes,100000,5302.035
rennes,100000,5302.0454
rennes,100000,5302.0547
rennes,100000,5302.0654
rennes,100000,5302.0747
rennes,100000,5302.085
rennes,100000,5324.942
rennes,100000,5324.963
rennes,100000,5324.9946
rennes,100000,5325.002
rennes,100000,5325.0063
rennes,100000,5325.024
rennes,100000,5168.21
rennes,100000,5168.2363
rennes,100000,5168.243
rennes,100000,5168.2476
rennes,100000,5168.2524
rennes,100000,5168.258
rennes,100000,5168.2627
rennes,100000,5168.2676
rennes,100000,5168.273
rennes,100000,5191.1904
rennes,100000,5191.2173
rennes,100000,5191.224
rennes,100000,5191.229
rennes,100000,5191.2373
rennes,100000,5191.242
rennes,100000,5191.2715
rennes,100000,5191.279
rennes,100000,5191.288
rennes,100000,5214.3486
rennes,100000,5214.3843
rennes,100000,5214.407
rennes,100000,5214.4175
rennes,100000,5214.4272
rennes,100000,5214.4434
rennes,100000,5214.453
rennes,100000,5214.4624
rennes,100000,5214.49
rennes,100000,5237.529
rennes,100000,5237.549
rennes,100000,5237.5547
rennes,100000,5237.567
rennes,100000,5237.572
rennes,100000,5237.577
rennes,100000,5237.585
rennes,100000,5237.59
rennes,100000,5237.5947
rennes,100000,5260.563
rennes,100000,5260.584
rennes,100000,5260.59
rennes,100000,5260.5947
rennes,100000,5260.6743
rennes,100000,5260.684
rennes,100000,5260.689
rennes,100000,5260.693
rennes,100000,5260.6978
rennes,100000,5283.732
rennes,100000,5283.7534
rennes,100000,5283.76
rennes,100000,5283.764
rennes,100000,5283.769
rennes,100000,5283.7744
rennes,100000,5283.7793
rennes,100000,5283.783
rennes,100000,5283.788
rennes,100000,5306.632
rennes,100000,5306.6675
rennes,100000,5306.679
rennes,100000,5306.6895
rennes,100000,5306.699
rennes,100000,5306.71
rennes,100000,5306.719
rennes,100000,5306.7295
rennes,100000,5306.739
rennes,100000,5329.595
rennes,100000,5329.6167
rennes,100000,5329.648
rennes,100000,5329.6553
rennes,100000,5329.66
rennes,100000,5329.665
nantes,100000,5121.138
nantes,100000,5121.165
nantes,100000,5121.172
nantes,100000,5121.1777
nantes,100000,5121.1826
nantes,100000,5121.1875
nantes,100000,5121.1934
nantes,100000,5121.1987
nantes,100000,5121.204
nantes,100000,5144.053
nantes,100000,5144.1
nantes,100000,5144.114
nantes,100000,5144.1235
nantes,100000,5144.138
nantes,100000,5144.1484
nantes,100000,5144.1587
nantes,100000,5144.209
nantes,100000,5144.225
nantes,100000,5167.2847
nantes,100000,5167.306
nantes,100000,5167.3203
nantes,100000,5167.3257
nantes,100000,5167.3306
nantes,100000,5167.339
nantes,100000,5167.3438
nantes,100000,5167.349
nantes,100000,5167.3643
nantes,100000,5190.418
nantes,100000,5190.4395
nantes,100000,5190.4463
nantes,100000,5190.458
nantes,100000,5190.4634
nantes,100000,5190.4688
nantes,100000,5190.483
nantes,100000,5190.489
nantes,100000,5190.494
nantes,100000,5213.4785
nantes,100000,5213.512
nantes,100000,5213.525
nantes,100000,5213.5347
nantes,100000,5213.5884
nantes,100000,5213.5957
nantes,100000,5213.6006
nantes,100000,5213.6064
nantes,100000,5213.612
nantes,100000,5236.6255
nantes,100000,5236.648
nantes,100000,5236.6553
nantes,100000,5236.6606
nantes,100000,5236.6655
nantes,100000,5236.671
nantes,100000,5236.677
nantes,100000,5236.682
nantes,100000,5236.6865
nantes,100000,5259.5454
nantes,100000,5259.5815
nantes,100000,5259.5938
nantes,100000,5259.6045
nantes,100000,5259.614
nantes,100000,5259.6235
nantes,100000,5259.634
nantes,100000,5259.643
nantes,100000,5259.653
nantes,100000,5282.501
nantes,100000,5282.5215
nantes,100000,5282.5547
nantes,100000,5282.562
nantes,100000,5282.567
nantes,100000,5282.589
nantes,100000,5127.4155
nantes,100000,5127.4434
nantes,100000,5127.4507
nantes,100000,5127.4556
nantes,100000,5127.4604
nantes,100000,5127.4663
nantes,100000,5127.4717
nantes,100000,5127.476
nantes,100000,5127.4814
nantes,100000,5150.338
nantes,100000,5150.3833
nantes,100000,5150.396
nantes,100000,5150.405
nantes,100000,5150.4194
nantes,100000,5150.428
nantes,100000,5150.4824
nantes,100000,5150.494
nantes,100000,5150.5093
nantes,100000,5173.5615
nantes,100000,5173.5825
nantes,100000,5173.5967
nantes,100000,5173.602
nantes,100000,5173.6074
nantes,100000,5173.6157
nantes,100000,5173.6216
nantes,100000,5173.6265
nantes,100000,5173.6426
nantes,100000,5196.703
nantes,100000,5196.724
nantes,100000,5196.7305
nantes,100000,5196.7437
nantes,100000,5196.7485
nantes,100000,5196.7534
nantes,100000,5196.7627
nantes,100000,5196.7676
nantes,100000,5196.773
nantes,100000,5219.7627
nantes,100000,5219.7983
nantes,100000,5219.811
nantes,100000,5219.821
nantes,100000,5219.8716
nantes,100000,5219.88
nantes,100000,5219.8853
nantes,100000,5219.891
nantes,100000,5219.896
nantes,100000,5242.9106
nantes,100000,5242.933
nantes,100000,5242.94
nantes,100000,5242.9453
nantes,100000,5242.95
nantes,100000,5242.955
nantes,100000,5242.9604
nantes,100000,5242.9653
nantes,100000,5242.9707
nantes,100000,5265.8276
nantes,100000,5265.864
nantes,100000,5265.876
nantes,100000,5265.8857
nantes,100000,5265.8955
nantes,100000,5265.9043
nantes,100000,5265.9146
nantes,100000,5265.9233
nantes,100000,5265.9326
nantes,100000,5288.7847
nantes,100000,5288.806
nantes,100000,5288.8384
nantes,100000,5288.846
nantes,100000,5288.851
nantes,100000,5288.8726
nantes,100000,5132.2393
nantes,100000,5132.269
nantes,100000,5132.276
nantes,100000,5132.2817
nantes,100000,5132.287
nantes,100000,5132.2925
nantes,100000,5132.2974
nantes,100000,5132.3027
nantes,100000,5132.3076
nantes,100000,5155.142
nantes,100000,5155.19
nantes,100000,5155.203
nantes,100000,5155.2134
nantes,100000,5155.228
nantes,100000,5155.2383
nantes,100000,5155.247
nantes,100000,5155.2954
nantes,100000,5155.3135
nantes,100000,5178.386
nantes,100000,5178.4087
nantes,100000,5178.423
nantes,100000,5178.4287
nantes,100000,5178.434
nantes,100000,5178.4414
nantes,100000,5178.447
nantes,100000,5178.4517
nantes,100000,5178.4663
nantes,100000,5201.5273
nantes,100000,5201.55
nantes,100000,5201.557
nantes,100000,5201.569
nantes,100000,5201.575
nantes,100000,5201.58
nantes,100000,5201.591
nantes,100000,5201.596
nantes,100000,5201.6016
nantes,100000,5224.5654
nantes,100000,5224.602
nantes,100000,5224.6143
nantes,100000,5224.625
nantes,100000,5224.6865
nantes,100000,5224.6963
nantes,100000,5224.701
nantes,100000,5224.706
nantes,100000,5224.7114
nantes,100000,5247.7036
nantes,100000,5247.7505
nantes,100000,5247.758
nantes,100000,5247.7637
nantes,100000,5247.7686
nantes,100000,5247.7734
nantes,100000,5247.7793
nantes,100000,5247.784
nantes,100000,5247.7896
nantes,100000,5270.631
nantes,100000,5270.6685
nantes,100000,5270.681
nantes,100000,5270.6914
nantes,100000,5270.701
nantes,100000,5270.71
nantes,100000,5270.7197
nantes,100000,5270.7285
nantes,100000,5270.7397
nantes,100000,5293.6074
nantes,100000,5293.63
nantes,100000,5293.667
nantes,100000,5293.6753
nantes,100000,5293.681
nantes,100000,5293.686
nantes,100000,5139.3037
nantes,100000,5139.3325
nantes,100000,5139.3394
nantes,100000,5139.345
nantes,100000,5139.3506
nantes,100000,5139.356
nantes,100000,5139.362
nantes,100000,5139.367
nantes,100000,5139.3726
nantes,100000,5162.2266
nantes,100000,5162.271
nantes,100000,5162.283
nantes,100000,5162.293
nantes,100000,5162.3066
nantes,100000,5162.3174
nantes,100000,5162.3687
nantes,100000,5162.381
nantes,100000,5162.3955
nantes,100000,5185.45
nantes,100000,5185.4727
nantes,100000,5185.4863
nantes,100000,5185.4917
nantes,100000,5185.4966
nantes,100000,5185.5054
nantes,100000,5185.5107
nantes,100000,5185.516
nantes,100000,5185.532
nantes,100000,5208.5913
nantes,100000,5208.613
nantes,100000,5208.6196
nantes,100000,5208.632
nantes,100000,5208.6377
nantes,100000,5208.643
nantes,100000,5208.6514
nantes,100000,5208.6567
nantes,100000,5208.662
nantes,100000,5231.6523
nantes,100000,5231.6865
nantes,100000,5231.6987
nantes,100000,5231.7085
nantes,100000,5231.7603
nantes,100000,5231.7686
nantes,100000,5231.774
nantes,100000,5231.78
nantes,100000,5231.7847
nantes,100000,5254.8
nantes,100000,5254.822
nantes,100000,5254.8296
nantes,100000,5254.8345
nantes,100000,5254.84
nantes,100000,5254.8457
nantes,100000,5254.8516
nantes,100000,5254.857
nantes,100000,5254.862
nantes,100000,5277.717
nantes,100000,5277.752
nantes,100000,5277.7637
nantes,100000,5277.774
nantes,100000,5277.7837
nantes,100000,5277.7935
nantes,100000,5277.804
nantes,100000,5277.814
nantes,100000,5277.8237
nantes,100000,5300.6733
nantes,100000,5300.6963
nantes,100000,5300.7305
nantes,100000,5300.738
nantes,100000,5300.7593
nantes,100000,5300.765
lyon,100000,5160.087
lyon,100000,5160.1313
lyon,100000,5160.144
lyon,100000,5160.1533
lyon,100000,5160.1626
lyon,100000,5160.172
lyon,100000,5160.1816
lyon,100000,5160.191
lyon,100000,5160.2007
lyon,100000,5183.0894
lyon,100000,5183.118
lyon,100000,5183.1245
lyon,100000,5183.13
lyon,100000,5183.1377
lyon,100000,5183.1426
lyon,100000,5183.1743
lyon,100000,5183.2
lyon,100000,5183.2095
lyon,100000,5206.2144
lyon,100000,5206.2495
lyon,100000,5206.272
lyon,100000,5206.282
lyon,100000,5206.291
lyon,100000,5206.3057
lyon,100000,5206.3154
lyon,100000,5206.3247
lyon,100000,5206.35
lyon,100000,5229.419
lyon,100000,5229.44
lyon,100000,5229.446
lyon,100000,5229.458
lyon,100000,5229.463
lyon,100000,5229.4683
lyon,100000,5229.476
lyon,100000,5229.481
lyon,100000,5229.4854
lyon,100000,5252.4717
lyon,100000,5252.492
lyon,100000,5252.498
lyon,100000,5252.503
lyon,100000,5252.5317
lyon,100000,5252.538
lyon,100000,5252.5435
lyon,100000,5252.5483
lyon,100000,5252.553
lyon,100000,5275.5845
lyon,100000,5275.6055
lyon,100000,5275.612
lyon,100000,5275.6167
lyon,100000,5275.6216
lyon,100000,5275.626
lyon,100000,5275.6313
lyon,100000,5275.6367
lyon,100000,5275.6416
lyon,100000,5298.542
lyon,100000,5298.564
lyon,100000,5298.5703
lyon,100000,5298.575
lyon,100000,5298.58
lyon,100000,5298.585
lyon,100000,5298.5903
lyon,100000,5298.595
lyon,100000,5298.6
lyon,100000,5321.5645
lyon,100000,5321.587
lyon,100000,5321.6177
lyon,100000,5321.625
lyon,100000,5321.6294
lyon,100000,5321.635
nantes,100000,5145.0967
nantes,100000,5145.1255
nantes,100000,5145.132
nantes,100000,5145.1377
nantes,100000,5145.143
nantes,100000,5145.1484
nantes,100000,5145.1533
nantes,100000,5145.1587
nantes,100000,5145.164
nantes,100000,5168.0215
nantes,100000,5168.066
nantes,100000,5168.078
nantes,100000,5168.0874
nantes,100000,5168.101
nantes,100000,5168.1113
nantes,100000,5168.163
nantes,100000,5168.175
nantes,100000,5168.189
nantes,100000,5191.243
nantes,100000,5191.2656
nantes,100000,5191.2793
nantes,100000,5191.2847
nantes,100000,5191.29
nantes,100000,5191.2983
nantes,100000,5191.303
nantes,100000,5191.3086
nantes,100000,5191.3237
nantes,100000,5214.3853
nantes,100000,5214.4077
nantes,100000,5214.4146
nantes,100000,5214.4263
nantes,100000,5214.4316
nantes,100000,5214.4365
nantes,100000,5214.4443
nantes,100000,5214.4487
nantes,100000,5214.454
nantes,100000,5237.4365
nantes,100000,5237.4727
nantes,100000,5237.4844
nantes,100000,5237.494
nantes,100000,5237.5527
nantes,100000,5237.5605
nantes,100000,5237.566
nantes,100000,5237.571
