time,run_index,msg_size,cwnd
3809.6675,4,10000000,13095
3902.1558,4,10000000,14445
3980.796,4,10000000,15795
4017.9373,4,10000000,17145
4083.3506,4,10000000,18495
4116.803,4,10000000,19845
4152.572,4,10000000,21195
4190.3145,4,10000000,22545
4230.081,4,10000000,23895
4271.636,4,10000000,25245
4314.7383,4,10000000,26595
4359.645,4,10000000,27945
4405.6436,4,10000000,29295
4452.821,4,10000000,30645
4500.811,4,10000000,31995
4550.2427,4,10000000,33345
4659.4404,4,10000000,34695
4715.2534,4,10000000,36045
4775.487,4,10000000,37395
4886.1733,4,10000000,38745
4940.5,4,10000000,40095
4999.9697,4,10000000,41445
5060.8047,4,10000000,42795
5122.894,4,10000000,44145
5241.8716,4,10000000,45495
5301.9727,4,10000000,46845
5368.7646,4,10000000,48195
5495.6025,4,10000000,49545
5559.17,4,10000000,50895
5630.676,4,10000000,52245
5764.766,4,10000000,53595
5832.0156,4,10000000,54945
5907.673,4,10000000,56295
6051.1416,4,10000000,57645
6122.084,4,10000000,58995
6201.6577,4,10000000,60345
6352.121,4,10000000,61695
6426.0894,4,10000000,63045
6508.91,4,10000000,64395
6666.813,4,10000000,65745
6743.9756,4,10000000,67095
6835.5093,4,10000000,68445
6964.681,4,10000000,69795
7059.413,4,10000000,71145
7157.366,4,10000000,72495
7257.335,4,10000000,73845
7357.161,4,10000000,75195
7458.857,4,10000000,76545
7653.001,4,10000000,77895
7749.7354,4,10000000,79245
7856.7197,4,10000000,80595
8058.799,4,10000000,81945
8159.734,4,10000000,83295
8269.884,4,10000000,84645
8480.161,4,10000000,85995
8583.041,4,10000000,87345
8696.436,4,10000000,88695
8912.903,4,10000000,90045
9018.764,4,10000000,91395
9135.666,4,10000000,92745
9357.889,4,10000000,94095
9466.38,4,10000000,95445
9585.894,4,10000000,96795
9812.046,4,10000000,98145
9922.768,4,10000000,99495
10042.836,4,10000000,100845
10268.928,4,10000000,102195
10382.944,4,10000000,103545
10506.225,4,10000000,104895
10740.525,4,10000000,106245
10856.694,4,10000000,107595
10982.183,4,10000000,108945
11220.894,4,10000000,110295
11338.042,4,10000000,111645
11463.249,4,10000000,112995
11594.161,4,10000000,114345
11837.14,4,10000000,115695
11957.649,4,10000000,117045
12089.21,4,10000000,118395
12334.642,4,10000000,119745
12455.833,4,10000000,121095
12588.153,4,10000000,122445
12838.589,4,10000000,85711
12898.137,4,10000000,87061
13059.928,4,10000000,88411
13300.563,4,10000000,91111
14070.9795,4,10000000,92461
14454.616,4,10000000,93811
14850.826,4,10000000,95161
