time,cluster,msg_size,smoothed_rtt
15314.116,nantes,10000000,25.72307
15314.432,nantes,10000000,24.285973
15354.823,nantes,10000000,20.467302
15418.231,nantes,10000000,37.72011
15418.536,nantes,10000000,36.26814
15459.9,nantes,10000000,30.692327
15460.771,nantes,10000000,29.096575
15514.348,nantes,10000000,32.558605
15514.641,nantes,10000000,31.265076
15558.91,nantes,10000000,28.097942
15559.236,nantes,10000000,26.208092
15618.3125,nantes,10000000,31.916023
15618.767,nantes,10000000,30.003317
15668.873,nantes,10000000,30.541847
15726.014,nantes,10000000,39.348835
15726.434,nantes,10000000,38.095608
15760.31,nantes,10000000,23.655964
15760.706,nantes,10000000,22.221684
33.654915,nancy,10000000,15.232641
42.60058,nancy,10000000,8.663388
51.199398,nancy,10000000,8.46215
59.73692,nancy,10000000,8.468229
2581.4954,nancy,10000000,10.668838
2866.6616,nancy,10000000,12.6184025
3009.4536,nancy,10000000,9.6709
3132.225,nancy,10000000,8.570906
3195.0652,nancy,10000000,17.991701
3195.335,nancy,10000000,17.644836
3307.4773,nancy,10000000,17.994028
3363.07,nancy,10000000,15.752198
3474.8125,nancy,10000000,8.931299
3539.669,nancy,10000000,11.150035
3604.8376,nancy,10000000,13.894717
3672.7275,nancy,10000000,17.352497
3800.005,nancy,10000000,12.374922
3800.109,nancy,10000000,12.085884
3868.8174,nancy,10000000,12.800421
3941.3936,nancy,10000000,15.361422
4009.777,nancy,10000000,13.405091
4086.4512,nancy,10000000,18.348902
4086.557,nancy,10000000,17.862196
4151.802,nancy,10000000,9.656265
4236.784,nancy,10000000,19.346355
4237.514,nancy,10000000,19.52684
4307.4106,nancy,10000000,14.162587
4307.582,nancy,10000000,13.7689085
4383.3306,nancy,10000000,12.595683
4459.8047,nancy,10000000,10.904987
4460.3804,nancy,10000000,10.691484
4546.468,nancy,10000000,17.356232
4546.736,nancy,10000000,17.117943
4625.336,nancy,10000000,14.974508
4625.617,nancy,10000000,14.743276
4703.456,nancy,10000000,10.59293
4786.861,nancy,10000000,11.393418
4787.501,nancy,10000000,11.4790945
4877.7734,nancy,10000000,17.957722
4878.178,nancy,10000000,17.643728
4968.526,nancy,10000000,13.6266775
4968.7773,nancy,10000000,13.116533
5093.256,nancy,10000000,20.47047
5093.336,nancy,10000000,20.047764
5301.597,nancy,10000000,19.368114
5301.768,nancy,10000000,19.02398
5388.8003,nancy,10000000,14.374054
5389.0684,nancy,10000000,14.143264
5482.2754,nancy,10000000,8.820146
5489.7393,nancy,10000000,15.685003
5583.498,nancy,10000000,9.950849
5583.6826,nancy,10000000,9.419158
5691.328,nancy,10000000,15.774125
5691.6045,nancy,10000000,15.601306
5787.106,nancy,10000000,8.885569
5787.735,nancy,10000000,9.014248
5788.8193,nancy,10000000,9.46102
5897.205,nancy,10000000,15.040892
5897.7188,nancy,10000000,14.804512
5995.774,nancy,10000000,8.999485
5997.4575,nancy,10000000,10.209346
6106.34,nancy,10000000,13.52082
6107.4507,nancy,10000000,14.1482725
6109.251,nancy,10000000,15.299496
6212.2393,nancy,10000000,12.075649
6213.524,nancy,10000000,12.67918
6318.3804,nancy,10000000,10.220873
6318.7495,nancy,10000000,9.912524
6319.002,nancy,10000000,9.73974
6436.7876,nancy,10000000,18.589552
6436.9243,nancy,10000000,18.220224
6551.201,nancy,10000000,23.034348
6551.4956,nancy,10000000,22.882156
6551.6807,nancy,10000000,22.479553
6659.083,nancy,10000000,19.447462
6659.2603,nancy,10000000,19.153776
6767.872,nancy,10000000,16.29143
6768.1523,nancy,10000000,15.877943
6768.4805,nancy,10000000,15.736529
6881.459,nancy,10000000,16.463593
6882.4565,nancy,10000000,16.950686
6883.418,nancy,10000000,17.295704
6989.867,nancy,10000000,10.562416
6990.015,nancy,10000000,10.252092
7110.259,nancy,10000000,15.388937
7110.625,nancy,10000000,14.994079
7111.098,nancy,10000000,15.021284
7230.6074,nancy,10000000,19.679312
7230.92,nancy,10000000,19.483517
7231.3477,nancy,10000000,19.169392
7337.274,nancy,10000000,9.364585
7338.896,nancy,10000000,10.1889715
7339.199,nancy,10000000,9.952127
7466.9004,nancy,10000000,20.575907
7467.209,nancy,10000000,20.296057
7574.2695,nancy,10000000,9.229257
7576.2676,nancy,10000000,10.526615
7708.1904,nancy,10000000,23.468369
7708.418,nancy,10000000,23.108936
7829.1865,nancy,10000000,23.508692
7829.6606,nancy,10000000,23.126318
7937.11,nancy,10000000,10.818584
